id_orden,fecha,id_producto,cantidad,precio
6537,2025-01-19,299,4,63.34312
6538,2024-11-02,473,4,33.57318
6539,2024-10-04,68,16,36.70731
6539,2024-10-04,35,4,96.30153
6540,2024-07-27,152,13,19.37255
6541,2025-03-23,249,1,91.80699
6542,2024-07-27,410,2,37.97502
6543,2024-07-03,46,1,72.61876
6544,2025-01-05,60,19,97.00782
6544,2025-01-05,474,10,19.37876
6545,2025-03-01,205,20,30.53143
6546,2024-06-23,110,10,55.79065
6547,2025-01-29,84,18,83.31897
6547,2025-01-29,45,6,18.24913
6548,2024-08-21,387,1,78.10226
6549,2024-11-05,338,6,85.60839
6549,2024-11-05,500,1,77.90996
6550,2024-09-14,377,4,67.36938
6551,2025-03-19,98,15,61.08209
6551,2025-03-19,92,10,76.96259
6552,2025-02-06,102,2,93.20521
6553,2024-07-18,350,6,97.79078
6554,2024-05-16,301,15,43.38013
6555,2025-04-15,486,5,46.46645
6556,2025-03-06,113,17,12.91787
6557,2024-09-05,5,8,37.83572
6558,2025-03-14,276,20,32.91334
6559,2024-09-20,428,6,52.02284
6560,2024-06-12,278,6,16.57168
6560,2024-06-12,122,6,19.41378
6561,2025-02-13,492,16,64.42276
6562,2025-02-28,461,16,59.90594
6563,2025-01-27,288,19,42.05624
6563,2025-01-27,75,1,36.33686
6564,2024-06-03,73,5,12.78431
6565,2024-09-25,352,4,75.62908
6566,2025-04-01,188,19,38.29778
6566,2025-04-01,290,4,76.25032
6567,2025-04-16,198,7,54.5705
6568,2025-02-21,342,1,14.19137
6568,2025-02-21,354,8,34.50833
6569,2024-10-29,222,20,29.96528
6570,2024-05-03,347,13,75.34888
6570,2024-05-03,285,5,35.10689
6571,2024-08-09,316,19,97.61111
6572,2025-04-14,24,15,67.70199
6573,2025-02-16,411,2,82.82975
6574,2024-11-29,117,14,91.82427
6575,2024-12-28,4,3,13.14282
6575,2024-12-28,328,3,36.99201
6576,2025-01-16,285,11,68.37455
6577,2024-05-07,385,9,53.13323
6578,2025-01-28,472,14,96.23873
6579,2024-08-02,166,7,65.47889
6580,2024-05-25,20,12,37.47625
6581,2024-12-14,399,13,75.93971
6581,2024-12-14,187,5,53.2903
6582,2025-02-05,461,1,35.08251
6583,2024-06-15,314,1,55.26113
6583,2024-06-15,164,6,72.46585
6584,2025-02-10,255,2,92.26337
6585,2024-12-11,245,20,82.54662
6586,2024-10-12,372,4,77.76283
6586,2024-10-12,50,3,50.31537
6587,2024-07-18,143,1,79.22064
6587,2024-07-18,436,9,34.00612
6588,2025-01-16,236,8,99.15176
6589,2024-09-13,311,2,27.11857
6589,2024-09-13,277,4,61.07494
6590,2025-03-31,55,16,23.98782
6590,2025-03-31,487,9,61.42455
6591,2025-02-24,445,3,94.06466
6592,2025-01-27,190,17,57.23416
6593,2024-04-30,50,18,92.79185
6594,2024-06-03,283,1,24.86247
6595,2025-02-18,203,1,83.17677
6596,2024-12-04,6,2,84.99107
6597,2024-12-29,189,9,26.40926
6598,2024-08-07,238,13,25.60749
6599,2025-03-09,253,17,30.51273
6600,2025-04-20,234,3,13.06273
6600,2025-04-20,481,9,46.02951
6601,2024-09-27,413,13,27.62125
6601,2024-09-27,60,1,80.23491
6602,2024-10-11,457,14,17.95028
6602,2024-10-11,423,8,82.53695
6603,2024-05-29,104,20,23.21584
6603,2024-05-29,411,2,39.80031
6604,2024-09-20,386,6,33.71058
6605,2024-12-18,499,3,32.954
6606,2025-04-29,482,15,14.0696
6606,2025-04-29,415,7,64.97954
6607,2024-08-21,39,8,48.78253
6608,2024-06-08,3,7,52.76938
6609,2024-07-28,419,3,27.54787
6610,2025-01-02,131,9,31.68727
6611,2025-01-04,175,6,41.99034
6611,2025-01-04,99,1,66.45407
6612,2024-07-24,222,6,31.64394
6612,2024-07-24,313,6,68.39719
6613,2024-07-02,382,6,15.30067
6614,2024-11-29,464,19,51.12582
6614,2024-11-29,183,10,22.59859
6615,2024-10-12,55,8,20.73013
6616,2024-08-11,487,13,43.05356
6617,2025-02-26,161,20,20.99749
6618,2024-11-25,113,16,77.26691
6619,2024-06-28,54,5,29.24761
6619,2024-06-28,103,9,82.9685
6620,2024-05-19,78,10,11.3907
6621,2024-07-24,422,12,38.68241
6621,2024-07-24,439,7,99.80909
6622,2025-03-24,263,16,26.21235
6623,2024-08-15,354,7,98.59812
6623,2024-08-15,218,8,97.09509
6624,2024-08-20,89,13,57.77562
6625,2025-03-26,337,12,73.86669
6626,2025-01-16,312,1,68.89318
6627,2024-11-16,353,18,43.39878
6627,2024-11-16,304,9,47.1889
6628,2024-10-13,298,4,59.64732
6629,2024-09-13,209,12,74.91324
6630,2024-07-31,257,10,53.98103
6631,2024-09-20,421,5,50.48754
6632,2024-11-20,466,20,64.25396
6633,2024-10-24,184,8,54.01702
6633,2024-10-24,130,8,58.05574
6634,2025-02-25,405,17,37.26851
6635,2024-07-01,124,15,51.71414
6636,2024-09-19,114,3,81.49512
6637,2024-05-01,201,8,43.64499
6637,2024-05-01,226,9,75.27735
6638,2024-07-30,422,10,85.54653
6639,2025-03-27,192,5,35.96502
6640,2024-10-29,137,18,31.01994
6641,2024-12-22,388,13,34.81316
6641,2024-12-22,125,3,60.67493
6642,2025-03-19,171,20,98.34831
6643,2024-10-02,143,10,34.91143
6644,2024-05-15,15,12,38.58104
6644,2024-05-15,174,4,74.80702
6645,2024-10-26,8,7,24.37363
6645,2024-10-26,110,1,67.06046
6646,2024-12-17,429,16,26.28706
6647,2024-05-04,455,3,62.49516
6648,2024-11-21,399,2,90.96778
6649,2024-09-27,333,17,62.95404
6649,2024-09-27,208,3,49.59577
6650,2025-03-17,13,2,73.59082
6651,2024-06-25,401,16,11.00116
6652,2024-11-10,387,4,83.92541
6652,2024-11-10,193,7,99.56202
6653,2025-04-25,383,1,57.95793
6654,2025-03-26,223,17,26.3283
6655,2024-10-16,8,5,26.39738
6655,2024-10-16,362,9,39.08093
6656,2025-02-15,228,1,25.60544
6657,2025-02-14,261,11,33.69767
6658,2024-08-28,323,15,33.14768
6659,2024-10-16,196,15,98.71235
6659,2024-10-16,221,6,74.19988
6660,2025-03-16,101,12,90.53218
6661,2024-07-01,67,16,87.46575
6662,2024-12-30,27,17,29.72713
6663,2024-08-25,58,4,80.94161
6664,2024-12-03,465,4,23.19147
6665,2025-03-24,124,18,11.25266
6666,2024-07-04,335,5,84.79905
6667,2024-12-15,301,14,79.1375
6667,2024-12-15,36,2,11.70298
6668,2024-07-06,96,17,60.23326
6668,2024-07-06,35,8,19.04804
6669,2024-10-25,374,4,87.18937
6670,2025-02-11,71,11,98.54316
6671,2024-05-14,315,8,83.36755
6671,2024-05-14,390,6,79.93928
6672,2024-07-14,251,18,97.31035
6672,2024-07-14,267,8,47.34483
6673,2024-07-12,181,8,68.41265
6674,2024-05-02,135,15,30.91802
6675,2025-03-16,424,5,71.28083
6676,2024-08-02,232,19,85.35231
6677,2025-03-26,97,18,48.15261
6678,2024-10-20,23,2,60.07917
6678,2024-10-20,346,6,73.50546
6679,2025-04-01,161,19,87.21
6679,2025-04-01,115,8,46.59951
6680,2024-11-03,209,7,72.35356
6681,2025-01-08,131,7,88.36262
6682,2024-05-14,170,14,51.37998
6682,2024-05-14,87,6,80.41076
6683,2025-02-15,95,19,49.34239
6684,2024-07-28,186,2,53.35381
6685,2024-09-01,92,5,24.3788
6685,2024-09-01,477,10,53.9521
6686,2025-03-10,357,13,32.12087
6687,2024-07-20,21,13,13.99538
6687,2024-07-20,25,8,25.51549
6688,2024-06-10,318,8,22.32277
6689,2024-06-12,86,11,59.84699
6689,2024-06-12,35,3,77.79148
6690,2025-03-10,470,5,23.67164
6691,2024-11-08,408,17,49.35488
6692,2024-11-14,488,5,67.99906
6693,2024-08-28,92,18,64.03182
6693,2024-08-28,104,2,68.34305
6694,2024-07-18,181,19,35.76159
6694,2024-07-18,17,2,60.40844
6695,2024-05-20,222,12,53.18873
6696,2024-09-10,387,18,65.22648
6697,2024-11-26,64,19,32.21198
6698,2024-12-28,52,17,62.43747
6699,2024-09-21,353,9,21.32885
6700,2025-04-06,52,13,26.15184
6701,2024-05-10,294,2,14.63664
6702,2025-03-28,474,13,91.63033
6703,2025-04-21,29,11,88.78602
6704,2024-06-24,144,19,49.64642
6704,2024-06-24,153,10,65.77042
6705,2024-08-02,255,13,59.28209
6706,2025-03-29,242,14,33.69528
6707,2024-10-08,14,16,13.90981
6708,2024-07-12,426,17,26.35757
6709,2024-08-31,13,12,62.93749
6710,2024-05-09,115,10,40.59975
6710,2024-05-09,270,7,61.47998
6711,2024-08-15,470,19,99.9162
6712,2025-04-09,227,17,84.83007
6713,2024-08-16,470,14,12.45342
6714,2025-03-17,12,20,57.37877
6715,2024-05-25,250,13,21.33768
6716,2025-04-19,478,19,13.92967
6717,2024-05-15,354,19,25.62538
6717,2024-05-15,426,2,85.15982
6718,2024-09-28,146,6,49.58544
6719,2024-09-18,319,5,17.43752
6720,2024-09-04,108,10,37.79518
6721,2024-05-22,130,10,88.50631
6721,2024-05-22,94,7,64.97558
6722,2025-04-14,242,18,44.93794
6722,2025-04-14,186,2,74.62732
6723,2024-11-25,55,13,69.31812
6723,2024-11-25,340,5,40.60263
6724,2024-10-04,162,16,23.51725
6725,2024-06-20,414,13,38.73157
6726,2025-04-21,416,13,39.64022
6726,2025-04-21,471,8,92.38669
6727,2024-11-10,423,12,32.53241
6728,2024-08-31,414,3,37.04707
6729,2024-10-31,247,11,15.33128
6729,2024-10-31,421,4,29.20428
6730,2024-06-11,382,15,18.8326
6731,2024-06-30,92,6,15.61477
6732,2025-04-27,387,15,84.51456
6733,2024-12-30,455,2,40.06437
6733,2024-12-30,280,5,47.33708
6734,2024-05-07,60,5,78.24421
6735,2024-07-31,97,20,23.278
6736,2024-10-08,93,11,71.28172
6737,2024-08-09,357,12,32.66421
6738,2025-01-12,127,1,24.89554
6738,2025-01-12,272,1,53.07348
6739,2025-03-23,373,10,55.71087
6739,2025-03-23,80,7,26.11798
6740,2024-10-25,491,9,38.93869
6740,2024-10-25,414,7,58.90688
6741,2025-01-29,66,10,46.04517
6742,2024-09-20,320,14,22.10738
6743,2024-08-07,76,18,76.18802
6743,2024-08-07,454,2,58.2679
6744,2024-05-09,416,19,79.15714
6745,2025-02-12,245,8,74.93664
6745,2025-02-12,266,10,78.01209
6746,2025-02-08,157,10,39.1113
6747,2025-03-17,96,16,40.49028
6747,2025-03-17,489,4,73.41346
6748,2024-11-26,184,14,71.64945
6749,2024-06-23,215,8,48.44633
6750,2025-01-09,54,13,54.00575
6750,2025-01-09,366,6,66.52562
6751,2024-07-09,202,9,42.43617
6752,2025-03-12,338,10,12.97297
6753,2024-09-10,282,6,88.12694
6754,2024-08-03,150,10,51.39832
6755,2025-01-19,172,19,15.34738
6756,2024-04-30,282,1,94.90052
6757,2024-05-16,209,16,25.52157
6757,2024-05-16,195,8,16.81408
6758,2024-07-12,381,7,72.71803
6759,2024-12-18,11,8,25.92949
6760,2024-08-29,126,14,96.17117
6761,2024-08-05,99,5,83.62396
6761,2024-08-05,447,9,41.87496
6762,2024-10-29,41,1,85.73254
6763,2024-07-04,144,4,69.85507
6764,2024-05-31,185,11,57.21479
6764,2024-05-31,160,6,25.41719
6765,2024-07-06,359,19,70.9137
6765,2024-07-06,333,8,48.42115
6766,2025-02-28,43,10,53.85089
6766,2025-02-28,301,7,71.19068
6767,2024-07-09,76,8,36.81218
6768,2024-09-16,110,15,26.68938
6769,2024-06-05,151,15,74.94977
6770,2025-04-29,71,7,47.31966
6771,2024-06-30,196,6,44.16719
6772,2024-11-10,319,16,37.28897
6773,2025-02-07,250,1,82.85511
6773,2025-02-07,130,8,37.85985
6774,2024-10-30,192,4,61.10859
6775,2025-01-18,149,2,62.579
6776,2025-03-05,375,15,50.41473
6776,2025-03-05,299,8,64.31493
6777,2024-06-18,15,18,27.10373
6778,2024-12-19,164,14,82.8364
6779,2024-06-01,51,14,66.92636
6780,2024-05-17,411,5,95.21372
6780,2024-05-17,46,3,41.0413
6781,2024-12-16,36,9,11.16714
6782,2025-04-11,200,11,50.79429
6783,2024-07-02,31,19,59.16862
6783,2024-07-02,332,6,75.5648
6784,2024-07-14,330,3,60.4723
6785,2024-09-01,170,1,91.78535
6786,2024-11-09,149,15,77.07726
6787,2025-04-27,293,7,20.32664
6788,2025-03-30,459,12,16.16132
6788,2025-03-30,432,4,18.9844
6789,2024-12-30,165,11,68.70047
6790,2025-04-28,424,20,82.18123
6791,2024-09-22,455,2,79.08871
6792,2025-04-02,376,1,60.2231
6793,2024-09-01,395,19,43.12734
6794,2025-01-04,273,15,98.06251
6795,2025-04-02,351,11,90.75545
6796,2024-05-19,216,17,15.76908
6797,2024-05-15,264,18,15.00035
6798,2025-03-20,254,19,78.35471
6799,2024-07-03,106,14,37.1368
6800,2025-04-18,142,10,21.83319
6801,2024-10-24,48,10,24.90185
6802,2024-06-13,39,2,29.69608
6803,2024-12-18,430,9,51.19494
6804,2025-02-07,19,7,81.9123
6805,2024-06-19,282,11,67.25419
6805,2024-06-19,42,10,64.36311
6806,2024-10-28,413,19,68.71508
6807,2025-02-03,343,1,16.32435
6808,2025-03-17,13,16,92.41194
6809,2025-01-21,139,3,68.15893
6809,2025-01-21,480,7,55.46551
6810,2024-10-24,258,2,13.5352
6810,2024-10-24,492,1,65.37343
6811,2024-07-02,331,15,87.89209
6812,2024-08-09,249,20,97.52505
6812,2024-08-09,211,6,59.84772
6813,2025-04-16,421,16,61.96483
6814,2025-03-30,391,13,35.34828
6815,2024-12-28,16,1,39.81482
6816,2024-11-10,340,4,60.3987
6817,2024-07-02,116,1,98.70966
6818,2024-07-21,86,18,75.23581
6819,2024-08-29,7,2,77.65327
6820,2024-10-10,432,13,23.03843
6820,2024-10-10,153,9,26.93483
6821,2024-12-02,201,6,76.6645
6822,2024-05-03,482,18,99.21638
6823,2024-10-09,21,11,77.99993
6823,2024-10-09,456,6,59.43486
6824,2024-10-05,223,8,31.27794
6825,2024-06-30,323,20,73.34558
6826,2025-01-17,485,15,71.90534
6827,2024-10-31,353,15,25.86874
6828,2024-09-24,168,12,71.848
6829,2025-02-18,471,9,23.72423
6830,2025-02-21,151,18,74.63204
6830,2025-02-21,386,3,88.65074
6831,2024-12-06,357,4,64.2469
6832,2025-02-21,67,10,98.99272
6833,2025-02-19,24,20,35.23858
6834,2024-08-16,136,5,73.76414
6835,2024-11-19,347,8,46.98298
6836,2025-03-18,343,17,53.13411
6836,2025-03-18,352,8,18.91522
6837,2024-07-06,111,14,41.15537
6838,2024-07-25,91,3,77.53549
6839,2024-06-27,6,13,52.68506
6839,2024-06-27,49,7,66.49879
6840,2024-06-10,98,6,13.86648
6841,2024-08-31,367,20,53.82448
6841,2024-08-31,254,10,48.13741
6842,2024-09-28,80,1,86.86874
6843,2024-11-18,57,18,62.23287
6843,2024-11-18,209,5,66.97222
6844,2025-02-02,142,3,61.17352
6845,2024-11-25,217,14,69.76743
6845,2024-11-25,326,2,24.15593
6846,2025-01-04,91,11,83.49677
6846,2025-01-04,209,4,83.97085
6847,2024-07-10,31,7,15.83102
6848,2024-11-10,344,9,70.95105
6849,2025-02-13,382,1,83.62279
6849,2025-02-13,125,6,41.83139
6850,2024-09-01,125,18,18.10057
6851,2024-11-12,448,9,89.42663
6852,2024-12-12,395,1,31.15958
6853,2025-02-04,458,8,93.91462
6853,2025-02-04,38,10,37.54999
6854,2025-04-13,381,14,84.76971
6855,2024-06-29,484,12,83.66623
6855,2024-06-29,116,8,57.7369
6856,2024-05-06,370,15,45.38049
6857,2024-06-08,245,2,96.14632
6858,2024-10-02,387,14,57.28491
6859,2025-04-07,70,20,72.33965
6860,2024-07-27,288,20,12.02713
6860,2024-07-27,297,6,57.2031
6861,2024-10-31,99,15,53.89503
6862,2024-07-14,303,11,51.58518
6863,2024-08-16,324,15,62.90696
6864,2025-04-15,487,9,28.29811
6864,2025-04-15,86,2,93.2071
6865,2024-09-21,316,16,53.71354
6865,2024-09-21,254,8,48.19981
6866,2024-07-03,480,4,48.62317
6866,2024-07-03,137,1,47.92209
6867,2024-10-02,291,5,65.73642
6868,2025-02-04,488,3,12.05389
6868,2025-02-04,295,1,65.86568
6869,2025-04-20,275,3,46.94825
6870,2025-03-14,394,17,82.59943
6870,2025-03-14,294,5,83.74856
6871,2025-04-19,194,17,48.17969
6871,2025-04-19,18,4,66.69341
6872,2025-04-20,272,17,34.1372
6873,2025-02-16,207,8,76.49013
6874,2024-09-14,387,4,21.64792
6874,2024-09-14,311,7,87.83583
6875,2024-12-01,163,13,75.8724
6876,2024-12-15,337,4,11.08017
6877,2024-05-17,498,7,75.76845
6878,2024-07-31,121,15,80.89975
6878,2024-07-31,387,3,13.87782
6879,2025-04-02,360,17,90.48823
6880,2025-03-20,139,10,92.44003
6881,2025-04-21,402,8,29.15812
6882,2025-02-28,270,19,88.9747
6883,2024-09-12,222,1,49.65226
6883,2024-09-12,185,4,84.55485
6884,2024-07-14,86,2,28.88557
6885,2024-07-13,434,2,84.03928
6886,2025-04-17,438,15,56.79184
6886,2025-04-17,218,7,73.78391
6887,2025-04-03,342,4,84.70367
6887,2025-04-03,476,5,74.87873
6888,2024-08-05,327,8,86.61683
6889,2024-06-12,334,1,92.61942
6890,2024-06-04,273,16,17.52361
6890,2024-06-04,13,2,50.71704
6891,2025-03-08,211,4,87.69568
6892,2025-01-14,302,13,71.47581
6892,2025-01-14,52,10,79.24215
6893,2024-10-05,435,5,37.72265
6893,2024-10-05,249,5,99.00339
6894,2025-03-11,104,17,16.56526
6895,2025-01-26,10,17,29.1194
6896,2024-10-28,454,16,62.63986
6897,2024-09-26,105,8,79.80686
6898,2024-10-15,497,20,31.32531
6899,2024-10-08,461,2,43.34487
6900,2024-08-17,339,17,22.66497
6901,2025-01-09,359,6,10.74414
6902,2025-02-07,377,10,38.66218
6902,2025-02-07,216,3,18.66139
6903,2025-04-07,374,18,98.7087
6904,2025-03-31,100,3,89.65092
6905,2025-03-22,290,2,85.70653
6906,2024-06-07,433,19,58.70284
6907,2025-01-15,214,12,85.56483
6908,2025-02-02,150,12,79.3412
6909,2024-11-07,86,2,70.24907
6910,2025-04-25,118,2,80.42578
6911,2024-10-24,336,7,65.36234
6911,2024-10-24,203,6,54.5042
6912,2024-09-09,296,16,11.28694
6912,2024-09-09,419,5,25.27255
6913,2025-03-06,264,7,12.23504
6914,2024-07-10,471,4,93.25127
6914,2024-07-10,320,4,35.22849
6915,2024-07-27,372,19,27.85897
6916,2024-07-03,214,12,39.83495
6917,2024-07-24,304,14,64.84099
6918,2024-10-16,182,14,24.88261
6918,2024-10-16,258,10,99.86015
6919,2024-11-01,489,6,88.02393
6919,2024-11-01,177,1,54.07866
6920,2024-09-26,430,4,80.26444
6921,2024-06-25,175,8,81.08627
6922,2024-11-26,298,15,13.06721
6923,2025-03-13,116,13,36.04264
6924,2024-10-19,44,5,10.35819
6925,2024-05-18,171,6,45.38051
6926,2024-12-28,205,8,40.10272
6927,2024-10-24,471,11,21.15186
6927,2024-10-24,221,2,62.2393
6928,2024-08-29,165,7,81.12419
6929,2024-11-15,301,14,90.28234
6929,2024-11-15,153,4,63.50958
6930,2024-05-22,288,8,15.01099
6930,2024-05-22,332,10,76.15928
6931,2024-10-06,355,14,15.59176
6932,2024-11-01,293,1,10.35858
6933,2025-04-13,274,7,54.70365
6934,2025-03-06,203,12,20.16063
6935,2024-07-28,344,8,12.79336
6936,2024-09-27,500,1,91.62288
6936,2024-09-27,223,2,22.24454
6937,2025-03-09,416,5,80.08403
6938,2024-06-04,284,14,63.98001
6938,2024-06-04,448,8,22.33048
6939,2024-12-24,267,6,42.28391
6940,2024-06-17,213,15,50.78867
6941,2025-02-28,4,17,32.45777
6942,2025-04-17,357,15,82.73275
6943,2024-06-23,187,17,17.27424
6944,2025-01-08,392,1,18.38514
6945,2024-07-15,64,18,83.91358
6946,2025-04-09,488,1,92.87977
6946,2025-04-09,329,4,54.25374
6947,2024-08-08,348,13,84.21604
6948,2025-03-04,232,15,76.46379
6949,2024-10-07,452,13,75.6055
6950,2025-04-05,208,2,89.88914
6950,2025-04-05,413,2,85.80178
6951,2025-02-14,251,5,16.48677
6952,2025-03-04,469,6,53.68136
6953,2024-08-01,70,10,52.78027
6953,2024-08-01,34,9,30.3006
6954,2025-03-26,25,16,20.84066
6954,2025-03-26,385,5,50.84933
6955,2024-10-15,326,9,72.94968
6955,2024-10-15,311,1,91.12756
6956,2024-09-30,319,16,30.84099
6957,2024-11-27,388,4,94.08903
6957,2024-11-27,339,7,12.95953
6958,2024-12-05,120,10,11.03213
6959,2025-04-06,285,3,74.0947
6959,2025-04-06,1,2,61.74323
6960,2025-04-19,374,3,25.04468
6961,2024-06-09,285,16,93.40542
6962,2024-08-18,333,12,41.1629
6962,2024-08-18,241,10,31.50865
6963,2024-05-31,155,10,95.56712
6963,2024-05-31,362,8,10.78078
6964,2024-11-11,398,11,29.87911
6965,2024-06-19,460,5,81.6118
6966,2024-09-23,30,11,45.76639
6967,2025-03-05,443,1,38.37882
6968,2024-06-07,235,4,68.22879
6968,2024-06-07,106,2,74.39431
6969,2024-05-29,27,20,22.46221
6969,2024-05-29,423,3,68.9324
6970,2024-12-01,492,2,33.04041
6971,2024-05-08,457,8,80.47711
6972,2024-06-15,133,16,17.2389
6973,2025-01-13,376,9,76.40782
6973,2025-01-13,351,1,48.78849
6974,2024-11-05,365,7,56.05814
6975,2025-03-18,57,9,90.88208
6975,2025-03-18,277,5,97.16893
6976,2024-08-17,298,13,54.85167
6977,2024-08-27,158,15,18.52247
6978,2024-05-18,177,15,83.60153
6979,2024-10-15,313,9,66.03748
6980,2025-01-17,397,8,27.66965
6981,2024-10-03,93,10,89.75473
6982,2024-12-19,256,1,25.75247
6983,2024-11-13,227,1,32.77378
6984,2024-11-19,486,8,19.41075
6985,2025-02-02,385,3,21.65565
6986,2024-08-15,145,16,84.98756
6987,2024-06-15,387,2,85.0638
6987,2024-06-15,121,10,51.31652
6988,2025-01-03,495,8,75.62676
6989,2024-12-29,115,8,81.23888
6990,2025-02-19,80,14,80.44382
6991,2024-05-14,449,13,19.89506
6992,2024-07-02,286,4,60.23106
6993,2024-09-29,196,12,46.35912
6994,2025-01-27,378,16,81.79534
6995,2025-01-03,266,19,14.72796
6996,2024-10-23,228,13,76.26161
6997,2024-08-13,383,6,68.51849
6997,2024-08-13,203,6,20.12889
6998,2024-05-07,157,13,46.0162
6998,2024-05-07,382,3,54.2908
6999,2025-02-19,272,1,33.49565
7000,2024-07-16,288,11,12.10283
7001,2024-09-11,37,3,50.60443
7002,2024-10-31,36,20,17.52205
7003,2025-04-19,288,17,54.39304
7004,2024-11-30,325,8,52.49463
7005,2024-06-13,471,19,15.75707
7005,2024-06-13,39,8,26.83208
7006,2025-04-04,426,2,26.46355
7007,2024-09-12,434,6,11.35029
7007,2024-09-12,256,3,50.54064
7008,2024-12-03,247,5,54.43272
7009,2024-10-04,43,7,25.95956
7010,2024-05-24,443,18,26.04451
7011,2024-09-22,102,14,27.24674
7011,2024-09-22,171,2,87.62088
7012,2024-08-24,392,10,64.78071
7012,2024-08-24,445,1,27.76873
7013,2024-10-10,151,12,30.25611
7014,2025-02-25,136,12,14.11387
7014,2025-02-25,50,10,75.9652
7015,2024-07-20,497,12,76.56109
7016,2024-05-13,362,9,53.94987
7017,2025-03-14,88,16,15.57145
7018,2025-02-16,277,5,71.32562
7019,2024-11-13,30,18,28.9458
7020,2024-07-18,429,5,67.99634
7021,2024-08-01,68,5,46.40891
7022,2024-08-07,330,1,25.40674
7023,2024-09-20,482,2,34.76727
7023,2024-09-20,333,1,40.99648
7024,2024-11-02,69,1,55.04957
7024,2024-11-02,108,8,10.64106
7025,2025-01-29,107,20,81.04261
7026,2025-01-28,262,18,59.6907
7027,2024-05-29,327,17,26.33306
7028,2024-11-26,316,19,66.55293
7029,2025-01-30,338,11,52.74982
7030,2024-05-24,283,10,82.50603
7031,2025-04-05,15,19,65.25408
7032,2025-03-26,314,1,40.46322
7032,2025-03-26,204,4,24.08836
7033,2024-05-29,317,1,73.3311
7033,2024-05-29,45,2,20.7174
7034,2025-01-24,460,1,81.52286
7035,2024-08-07,303,1,22.0289
7035,2024-08-07,170,5,46.99417
7036,2025-04-13,496,20,36.89348
7036,2025-04-13,204,6,10.23742
7037,2025-02-01,242,6,18.79316
7037,2025-02-01,140,2,47.11576
7038,2024-12-16,135,2,18.33721
7039,2024-08-15,250,2,14.00033
7040,2025-01-22,493,10,43.59948
7041,2024-05-06,279,17,94.87661
7042,2025-04-08,358,1,98.65976
7043,2024-08-22,217,16,47.25206
7044,2024-05-20,347,10,32.63272
7045,2024-07-19,222,9,46.26481
7045,2024-07-19,452,10,38.17895
7046,2024-08-09,118,7,41.46937
7047,2025-04-05,62,4,67.11029
7047,2025-04-05,105,3,84.6048
7048,2024-08-04,204,13,20.86344
7049,2024-10-08,491,9,79.32
7050,2024-09-12,328,1,12.07751
7051,2024-08-13,304,4,63.07059
7052,2024-11-23,413,19,38.77972
7053,2025-03-08,85,17,16.08602
7054,2024-09-12,116,2,40.16076
7055,2024-11-24,163,10,10.57564
7056,2024-08-26,27,10,75.80632
7056,2024-08-26,213,6,16.84842
7057,2025-02-24,253,2,70.89328
7058,2025-03-18,489,3,26.8357
7059,2025-04-05,71,17,35.773
7060,2024-08-11,217,1,90.1487
7061,2025-02-09,359,6,13.378
7062,2024-06-07,245,13,46.00599
7063,2024-10-30,252,15,53.56829
7063,2024-10-30,82,2,21.33023
7064,2024-11-10,476,15,89.40404
7064,2024-11-10,331,5,40.90316
7065,2025-01-29,444,19,20.98186
7066,2024-12-18,215,14,66.42783
7067,2024-11-01,52,10,82.57421
7067,2024-11-01,170,2,11.35523
7068,2025-03-07,415,11,55.47143
7069,2025-03-23,179,11,12.71562
7070,2024-11-17,130,9,81.21202
7071,2024-05-23,351,7,32.65985
7072,2025-03-18,499,17,91.50793
7073,2024-11-05,73,9,63.34058
7074,2024-10-10,31,20,16.72406
7075,2025-04-13,364,2,17.43956
7076,2024-05-02,228,19,93.48362
7077,2024-10-19,113,20,55.40195
7078,2025-03-10,77,9,50.47591
7079,2024-09-05,257,16,33.26266
7080,2024-06-29,361,18,77.66737
7080,2024-06-29,133,3,95.02107
7081,2024-10-04,35,17,43.96677
7082,2024-06-23,136,18,85.30007
7083,2025-02-11,165,16,22.46313
7084,2024-06-07,245,11,60.10034
7085,2025-02-18,70,2,32.84213
7086,2025-03-19,231,2,18.62781
7087,2025-01-27,461,8,48.28679
7088,2025-04-02,181,1,62.74282
7089,2025-03-12,74,20,10.87378
7090,2025-03-31,303,6,46.58003
7090,2025-03-31,59,6,71.47775
7091,2024-07-06,295,17,35.65442
7092,2025-02-27,226,2,83.92528
7093,2025-01-31,305,9,62.0933
7094,2024-10-08,363,5,79.19474
7094,2024-10-08,475,8,68.77411
7095,2024-11-14,5,5,71.79677
7096,2024-06-25,78,20,52.28365
7097,2024-05-11,277,4,92.17188
7098,2024-09-15,1,2,70.70152
7099,2025-01-30,349,15,79.51379
7100,2024-06-24,266,15,98.71441
7100,2024-06-24,445,10,87.68902
7101,2024-11-08,387,1,10.44427
7102,2024-12-01,484,17,52.80918
7103,2025-04-07,365,10,57.71873
7104,2024-12-06,57,15,32.55903
7105,2024-05-22,271,2,17.14531
7106,2025-01-14,203,6,79.98588
7106,2025-01-14,127,9,92.76021
7107,2025-04-01,284,20,95.35457
7107,2025-04-01,57,1,27.28356
7108,2025-04-22,395,16,72.71012
7109,2024-08-04,171,1,16.76066
7110,2024-12-22,234,3,67.04871
7111,2025-01-16,138,12,92.74144
7112,2025-01-13,97,13,46.08708
7113,2025-01-02,180,13,91.45155
7114,2024-12-25,302,13,66.12544
