id,fecha,id_cliente,id_corresponsal
7280,2025-01-18,189,892
7281,2024-05-23,716,242
7282,2024-06-20,86,880
7283,2024-07-31,584,887
7284,2024-11-20,432,716
7285,2024-06-06,443,190
7286,2024-06-28,739,105
7287,2024-11-09,737,465
7288,2024-09-21,954,957
7289,2025-02-03,521,637
7290,2024-08-05,864,897
7291,2024-09-29,196,538
7292,2024-09-11,36,6
7293,2024-07-12,23,694
7294,2024-10-01,339,901
7295,2025-03-25,647,30
7296,2024-12-02,989,944
7297,2024-05-16,684,561
7298,2025-03-22,105,142
7299,2024-08-26,185,998
7300,2024-10-30,184,863
7301,2025-04-27,60,57
7302,2024-06-30,486,609
7303,2024-10-30,689,739
7304,2025-02-14,615,451
7305,2024-11-06,75,971
7306,2025-04-22,509,562
7307,2025-04-13,987,626
7308,2024-06-08,389,813
7309,2024-07-26,35,551
7310,2025-02-18,813,837
7311,2025-01-15,532,384
7312,2024-11-29,291,966
7313,2024-11-16,519,464
7314,2024-12-17,399,100
7315,2024-07-07,437,447
7316,2025-01-03,71,617
7317,2024-11-01,310,349
7318,2025-02-28,618,39
7319,2025-04-05,219,558
7320,2024-10-07,727,430
7321,2024-05-14,534,646
7322,2024-06-24,923,199
7323,2024-07-10,94,485
7324,2025-03-10,511,922
7325,2024-10-25,700,956
7326,2024-12-14,589,761
7327,2024-10-30,151,644
7328,2025-02-18,270,282
7329,2025-01-30,890,872
7330,2025-04-07,235,713
7331,2025-01-21,525,19
7332,2024-06-25,924,351
7333,2025-04-28,208,280
7334,2024-12-06,435,754
7335,2024-09-05,312,422
7336,2024-11-29,690,711
7337,2024-06-09,111,563
7338,2024-06-06,544,931
7339,2025-04-07,950,379
7340,2024-10-06,606,567
7341,2025-01-14,754,578
7342,2024-07-16,806,611
7343,2025-02-07,499,330
7344,2025-03-26,780,922
7345,2024-05-01,185,808
7346,2025-04-26,905,203
7347,2024-06-25,376,671
7348,2025-04-15,171,820
7349,2024-05-14,16,951
7350,2024-06-27,499,911
7351,2024-11-03,848,118
7352,2025-03-08,327,880
7353,2025-03-16,499,988
7354,2024-06-09,767,852
7355,2025-02-27,907,886
7356,2025-02-26,736,353
7357,2024-06-05,213,849
7358,2024-04-30,233,515
7359,2024-09-28,435,724
7360,2025-04-29,482,719
7361,2024-05-15,78,966
7362,2024-07-11,51,665
7363,2025-03-10,668,177
7364,2025-03-14,705,22
7365,2024-07-27,131,202
7366,2024-11-23,629,471
7367,2024-05-04,152,658
7368,2024-11-06,194,92
7369,2024-07-07,317,837
7370,2025-03-10,153,258
7371,2024-09-07,868,451
7372,2024-11-02,376,781
7373,2025-01-25,779,308
7374,2024-10-05,670,733
7375,2025-02-25,707,945
7376,2024-07-07,696,338
7377,2024-12-30,551,858
7378,2024-06-24,806,220
7379,2024-11-04,3,599
7380,2024-12-25,11,100
7381,2024-10-26,954,613
7382,2025-02-16,54,806
7383,2024-05-02,706,68
7384,2025-01-23,949,405
7385,2024-07-27,570,856
7386,2025-03-11,786,880
7387,2024-06-25,269,353
7388,2024-10-26,798,409
7389,2024-08-02,21,265
7390,2024-06-05,66,743
7391,2025-04-01,941,114
7392,2024-10-10,405,61
7393,2024-10-29,817,423
7394,2024-08-01,144,259
7395,2024-06-08,636,312
7396,2025-01-21,190,984
7397,2024-08-29,117,794
7398,2024-11-10,281,668
7399,2025-04-13,86,549
7400,2024-12-12,660,298
7401,2024-08-09,928,388
7402,2024-06-18,103,828
7403,2025-04-11,698,144
7404,2024-08-21,770,540
7405,2025-03-05,944,238
7406,2025-03-19,104,295
7407,2024-09-30,876,366
7408,2025-03-15,410,304
7409,2025-03-10,999,41
7410,2024-07-02,201,186
7411,2024-09-04,717,475
7412,2024-09-24,760,562
7413,2024-12-16,9,662
7414,2024-06-20,465,157
7415,2024-09-20,207,773
7416,2024-12-17,906,920
7417,2024-06-21,575,609
7418,2024-12-24,993,528
7419,2024-10-14,310,581
7420,2025-03-11,635,937
7421,2024-10-14,137,797
7422,2024-09-10,704,868
7423,2024-07-31,487,410
7424,2024-08-26,250,302
7425,2024-08-11,505,186
7426,2024-12-08,144,810
7427,2024-12-13,261,946
7428,2024-08-22,815,782
7429,2025-03-27,556,416
7430,2024-11-11,391,851
7431,2024-07-22,957,896
7432,2024-07-27,469,633
7433,2024-07-07,971,940
7434,2024-10-19,688,364
7435,2024-12-22,907,558
7436,2024-11-27,284,807
7437,2024-11-28,602,111
7438,2024-08-18,735,143
7439,2024-07-06,380,910
7440,2024-12-10,713,715
7441,2024-11-08,139,596
7442,2024-08-15,935,616
7443,2024-06-12,736,730
7444,2024-06-11,154,1
7445,2024-06-29,541,453
7446,2025-04-05,441,976
7447,2024-07-07,286,22
7448,2024-12-14,772,153
7449,2024-10-13,550,866
7450,2024-12-10,769,383
7451,2024-12-09,318,821
7452,2025-02-26,765,317
7453,2025-02-24,817,749
7454,2025-01-07,140,88
7455,2024-12-03,718,597
7456,2025-03-22,797,960
7457,2024-07-24,705,590
7458,2024-09-06,994,661
7459,2025-03-22,278,826
7460,2024-07-10,435,888
7461,2025-01-23,175,753
7462,2024-06-16,133,950
7463,2024-09-16,375,816
7464,2024-11-17,51,887
7465,2024-08-03,928,51
7466,2024-12-20,425,54
7467,2024-05-22,441,647
7468,2025-03-03,180,382
7469,2025-01-29,700,494
7470,2025-04-09,943,614
7471,2024-06-23,689,286
7472,2024-08-30,353,610
7473,2025-01-23,72,333
7474,2025-01-05,55,77
7475,2025-01-14,288,203
7476,2024-09-18,13,609
7477,2025-03-10,525,462
7478,2024-09-09,402,656
7479,2024-11-09,152,891
7480,2024-11-18,811,870
7481,2024-12-14,954,512
7482,2024-09-19,198,719
7483,2024-08-16,736,796
7484,2025-01-21,983,207
7485,2025-03-17,585,902
7486,2025-01-09,893,390
7487,2025-04-20,756,421
7488,2024-06-16,360,749
7489,2025-02-14,581,846
7490,2025-01-08,227,493
7491,2025-02-03,752,591
7492,2024-11-16,587,445
7493,2025-02-21,816,765
7494,2024-11-26,275,197
7495,2025-02-14,534,331
7496,2025-02-09,375,53
7497,2024-10-14,49,704
7498,2024-06-04,901,434
7499,2024-12-30,702,924
7500,2025-04-06,635,656
7501,2024-07-17,627,934
7502,2024-09-01,544,936
7503,2024-05-01,125,213
7504,2024-09-08,582,905
7505,2024-10-23,563,2
7506,2025-01-21,158,252
7507,2025-03-31,686,901
7508,2025-03-21,486,170
7509,2024-08-17,881,653
7510,2025-01-18,911,307
7511,2025-03-21,414,35
7512,2024-06-29,302,331
7513,2024-09-08,236,940
7514,2024-08-10,432,994
7515,2025-01-09,163,826
7516,2025-02-16,182,484
7517,2025-02-25,203,962
7518,2024-05-29,450,335
7519,2024-07-16,621,1000
7520,2024-06-11,60,261
7521,2024-09-13,182,113
7522,2024-06-11,294,208
7523,2024-09-16,806,991
7524,2025-04-18,277,707
7525,2024-09-16,77,365
7526,2024-07-04,86,915
7527,2025-04-05,769,738
7528,2024-06-17,964,833
7529,2024-08-23,98,896
7530,2024-07-10,621,711
7531,2024-10-19,785,264
7532,2024-05-01,552,988
7533,2024-09-30,821,29
7534,2024-11-14,567,189
7535,2025-04-03,430,978
7536,2024-11-02,492,250
7537,2024-07-01,105,5
7538,2024-11-03,282,596
7539,2024-07-19,828,889
7540,2024-08-24,987,883
7541,2025-03-22,575,516
7542,2025-03-23,62,771
7543,2025-02-01,95,386
7544,2024-08-18,946,626
7545,2024-06-08,537,677
7546,2024-08-17,31,413
7547,2025-03-17,832,857
7548,2024-05-10,983,403
7549,2024-08-01,740,570
7550,2025-03-30,692,584
7551,2024-05-31,780,313
7552,2025-03-13,921,823
7553,2025-04-22,463,64
7554,2025-03-16,681,821
7555,2024-06-15,477,720
7556,2024-07-19,14,114
7557,2024-07-12,576,196
7558,2025-03-08,113,285
7559,2024-06-25,178,847
7560,2024-11-21,859,615
7561,2024-10-28,13,229
7562,2024-07-22,236,908
7563,2025-03-14,935,661
7564,2024-10-12,30,335
7565,2024-07-06,687,877
7566,2024-07-01,446,968
7567,2024-12-13,919,136
7568,2024-10-09,130,567
7569,2025-02-02,130,343
7570,2024-11-22,386,766
7571,2024-05-12,72,713
7572,2024-06-15,77,245
7573,2024-09-27,265,446
7574,2025-03-16,32,474
7575,2025-02-03,515,369
7576,2025-04-07,388,109
7577,2025-01-19,241,475
7578,2024-07-22,304,22
7579,2024-08-02,762,745
7580,2024-12-28,162,303
7581,2024-10-07,868,420
7582,2024-09-03,482,946
7583,2024-11-27,470,656
7584,2025-04-29,710,659
7585,2025-03-02,866,700
7586,2024-08-07,459,46
7587,2025-01-03,657,41
7588,2024-07-24,864,851
7589,2024-09-03,847,742
7590,2024-10-27,157,203
7591,2025-01-06,447,314
7592,2024-09-26,215,802
7593,2025-03-17,224,503
7594,2024-11-25,221,607
7595,2024-07-10,489,906
7596,2025-02-23,104,286
7597,2024-07-03,405,879
7598,2025-01-20,355,471
7599,2024-09-29,260,532
7600,2024-09-13,610,954
7601,2024-10-17,134,229
7602,2024-08-06,677,801
7603,2025-01-04,926,373
7604,2025-04-04,372,11
7605,2024-09-09,386,964
7606,2024-05-18,655,909
7607,2024-06-27,338,818
7608,2024-07-22,834,145
7609,2024-12-24,283,908
7610,2024-06-30,306,683
7611,2024-11-18,337,914
7612,2024-10-08,126,814
7613,2024-10-15,125,45
7614,2024-07-07,710,616
7615,2024-11-07,905,888
7616,2025-03-13,625,246
7617,2025-02-26,878,258
7618,2025-04-11,290,426
7619,2024-05-22,941,687
7620,2024-07-01,857,820
7621,2025-02-07,3,964
7622,2024-11-29,769,944
7623,2024-06-02,219,395
7624,2025-03-08,952,526
7625,2025-04-28,188,302
7626,2024-10-16,79,136
7627,2024-07-15,523,68
7628,2025-03-11,221,950
7629,2024-08-09,502,814
7630,2025-03-29,672,706
7631,2024-09-10,660,883
7632,2025-04-29,232,160
7633,2024-05-18,159,418
7634,2025-02-09,26,189
7635,2024-11-11,277,436
7636,2025-02-14,665,821
7637,2024-07-04,386,618
7638,2025-03-29,425,367
7639,2025-03-06,230,450
7640,2024-12-24,748,369
7641,2024-11-14,903,534
7642,2024-11-27,552,758
7643,2024-12-15,54,659
7644,2025-02-05,292,884
7645,2024-12-23,500,172
7646,2024-12-20,972,281
7647,2025-03-31,120,363
7648,2025-04-18,37,894
7649,2024-05-27,769,23
7650,2025-04-13,141,954
7651,2025-04-15,173,501
7652,2024-09-16,106,930
7653,2025-04-09,211,111
7654,2025-03-13,693,387
7655,2025-04-23,889,782
7656,2024-10-04,588,529
7657,2024-07-27,587,645
7658,2024-12-21,625,718
7659,2025-01-13,45,876
7660,2024-07-05,265,231
7661,2024-11-09,364,971
7662,2024-12-07,328,764
7663,2025-04-08,714,155
7664,2024-10-24,802,388
7665,2024-06-19,612,599
7666,2025-01-18,709,778
7667,2024-07-09,332,692
7668,2024-12-30,758,27
7669,2024-08-13,142,356
7670,2024-11-05,433,88
7671,2025-02-10,235,566
7672,2024-10-11,303,257
7673,2024-10-15,297,940
7674,2024-11-29,434,335
7675,2024-10-13,201,542
7676,2024-07-22,827,975
7677,2025-02-24,945,368
7678,2024-08-22,185,292
7679,2024-05-24,30,480
7680,2024-07-30,561,371
7681,2024-10-06,606,275
7682,2024-09-25,629,176
7683,2024-07-18,315,646
7684,2024-09-02,450,451
7685,2024-06-27,531,80
7686,2024-05-31,475,213
7687,2024-07-24,651,518
7688,2025-01-26,479,659
7689,2024-08-20,972,777
7690,2024-10-24,430,553
7691,2024-06-15,22,277
7692,2025-01-03,141,201
7693,2024-10-26,225,138
7694,2024-09-27,487,659
7695,2024-07-04,441,892
7696,2025-04-20,571,432
7697,2024-08-05,461,825
7698,2024-05-16,422,100
7699,2024-10-28,995,685
7700,2024-09-12,643,353
7701,2024-07-28,621,72
7702,2024-06-05,130,246
7703,2024-09-24,221,978
7704,2024-09-08,700,261
7705,2025-03-14,689,823
7706,2025-04-20,747,642
7707,2025-04-25,719,836
7708,2024-05-19,556,373
7709,2024-12-11,373,58
7710,2024-09-04,918,344
7711,2024-12-19,7,875
7712,2024-04-30,611,520
7713,2024-06-28,698,160
7714,2024-12-26,592,149
7715,2025-01-19,361,528
7716,2024-09-03,737,806
7717,2024-05-15,938,776
7718,2024-06-07,560,661
7719,2024-12-17,309,967
7720,2024-12-24,84,271
7721,2024-11-11,932,888
7722,2024-09-22,427,464
7723,2025-02-14,337,308
7724,2025-01-29,621,893
7725,2024-06-03,44,661
7726,2024-06-14,831,2
7727,2024-10-11,960,801
7728,2025-03-18,440,124
7729,2025-04-05,128,88
7730,2024-08-19,350,228
7731,2024-06-07,111,522
7732,2025-04-14,773,884
7733,2024-12-16,238,335
7734,2025-04-11,338,443
7735,2025-03-15,981,468
7736,2024-06-19,947,781
7737,2025-03-17,529,206
7738,2024-08-26,519,707
7739,2024-09-20,906,173
7740,2025-04-13,270,346
7741,2024-11-10,494,491
7742,2024-09-08,789,134
7743,2024-07-02,575,736
7744,2025-02-03,529,28
7745,2024-10-15,668,634
7746,2025-03-01,476,483
7747,2025-03-22,118,484
7748,2024-06-20,441,373
7749,2024-11-25,727,928
7750,2025-01-08,203,569
7751,2024-08-14,667,900
7752,2024-12-12,755,937
7753,2025-04-30,243,138
7754,2024-07-28,634,606
7755,2025-04-10,776,488
7756,2024-09-19,479,90
7757,2025-04-19,608,825
7758,2024-06-20,933,389
7759,2025-03-17,483,965
7760,2025-01-25,246,58
7761,2024-12-16,751,804
7762,2024-06-13,70,111
7763,2024-11-13,231,838
7764,2024-10-18,696,283
7765,2024-05-17,855,351
7766,2024-06-07,843,620
7767,2024-08-02,754,11
7768,2024-08-06,348,291
7769,2024-10-10,964,918
7770,2025-04-10,452,279
7771,2025-02-13,480,830
7772,2024-12-09,835,839
7773,2024-08-03,184,471
7774,2024-08-24,573,149
7775,2024-09-12,498,544
7776,2025-04-17,645,597
7777,2025-03-29,143,311
7778,2024-11-25,846,141
7779,2024-08-19,467,870
7780,2024-09-01,296,740
7781,2025-01-22,694,594
7782,2024-11-16,792,614
7783,2025-01-09,113,612
7784,2024-10-11,31,941
7785,2025-04-11,782,998
7786,2025-03-22,601,722
7787,2024-09-26,870,28
7788,2024-05-21,544,535
7789,2024-05-28,645,179
7790,2024-07-12,581,487
7791,2025-03-05,473,296
7792,2024-10-27,847,932
7793,2024-09-24,515,899
7794,2025-03-27,302,400
7795,2025-01-30,292,105
7796,2024-09-14,233,767
7797,2024-11-27,482,616
7798,2024-08-04,988,822
7799,2024-11-12,498,996
7800,2024-07-20,209,288
7801,2025-04-14,978,770
7802,2025-03-17,290,461
7803,2024-05-01,147,781
7804,2025-01-05,788,334
7805,2025-03-04,416,25
7806,2024-10-10,30,884
7807,2024-12-02,177,561
7808,2024-11-08,936,306
7809,2024-09-05,51,629
7810,2024-11-12,111,216
7811,2024-08-13,67,788
7812,2024-10-24,633,377
7813,2024-09-03,939,57
7814,2024-05-04,766,631
7815,2025-04-01,573,944
7816,2025-01-01,13,522
7817,2025-04-17,465,856
7818,2024-07-19,973,746
7819,2025-03-24,121,481
7820,2025-03-29,400,403
7821,2025-01-03,951,581
7822,2024-05-20,471,908
7823,2024-05-08,794,272
7824,2025-03-24,966,193
7825,2024-05-31,211,591
7826,2024-07-08,616,312
7827,2025-03-03,899,684
7828,2024-11-22,496,17
7829,2025-04-01,26,265
7830,2024-12-28,856,540
7831,2025-01-30,713,886
7832,2024-08-10,679,812
7833,2024-10-31,297,707
7834,2024-07-30,519,73
7835,2025-04-22,121,304
7836,2024-06-29,823,630
7837,2024-11-03,205,367
7838,2025-02-03,705,165
7839,2025-01-27,603,484
7840,2025-03-20,223,838
7841,2025-04-16,805,817
7842,2024-11-10,990,486
7843,2024-06-22,375,715
7844,2025-03-21,963,305
7845,2024-10-07,211,265
7846,2024-06-18,978,177
7847,2024-12-01,564,869
7848,2024-06-24,295,429
7849,2024-05-11,952,68
7850,2024-06-20,337,957
7851,2025-02-09,22,392
7852,2024-09-16,136,160
7853,2024-12-09,772,996
7854,2024-09-20,918,429
7855,2024-10-23,74,681
7856,2025-04-22,1,257
7857,2024-11-15,535,806
7858,2024-05-31,665,906
7859,2024-08-28,876,392
7860,2024-08-02,946,37
7861,2024-06-26,447,929
7862,2024-07-26,769,383
7863,2025-03-03,340,25
7864,2024-10-24,938,92
7865,2025-03-22,396,48
7866,2024-09-16,707,568
7867,2025-02-03,273,354
7868,2024-11-07,223,716
7869,2024-08-10,350,235
7870,2024-12-22,548,618
7871,2024-09-27,641,981
7872,2025-02-14,603,908
7873,2025-04-20,581,425
7874,2025-03-17,223,363
7875,2025-01-06,360,820
7876,2024-07-31,126,799
7877,2024-06-16,77,962
7878,2024-08-04,207,303
7879,2025-04-22,468,191
7880,2024-07-24,553,652
7881,2024-11-10,386,860
7882,2024-11-20,595,261
7883,2024-11-25,614,38
7884,2024-11-23,48,224
7885,2024-10-28,920,951
7886,2025-04-10,428,826
7887,2024-09-26,871,171
7888,2024-07-26,580,153
7889,2024-09-10,685,171
7890,2024-10-05,627,655
7891,2024-07-09,944,138
7892,2024-07-20,123,194
7893,2024-08-14,1,979
7894,2024-11-11,481,352
7895,2025-01-30,974,194
7896,2024-10-21,198,522
7897,2024-10-27,49,433
7898,2024-06-28,674,738
7899,2025-01-28,96,356
7900,2025-04-18,929,416
7901,2024-08-24,76,149
7902,2025-01-01,14,118
7903,2024-08-21,392,378
7904,2024-08-18,230,849
7905,2025-03-20,107,966
7906,2024-09-07,761,757
7907,2024-09-10,455,832
7908,2024-10-23,437,362
7909,2024-09-08,596,293
7910,2025-04-20,478,898
7911,2024-10-31,645,494
7912,2025-01-08,709,806
7913,2025-01-12,179,97
7914,2025-02-15,435,356
7915,2024-07-05,158,457
7916,2024-06-23,687,949
7917,2025-02-06,166,268
7918,2025-02-27,738,216
7919,2024-06-13,674,274
7920,2024-10-11,215,389
7921,2024-09-28,953,756
7922,2024-10-19,33,476
7923,2025-04-24,107,889
7924,2024-12-04,449,984
7925,2024-11-24,146,543
7926,2024-12-02,708,756
7927,2024-08-13,725,895
7928,2024-08-02,676,45
7929,2024-05-11,528,752
7930,2024-11-16,179,227
7931,2024-09-05,299,791
7932,2024-05-24,485,90
7933,2024-10-15,611,161
7934,2025-02-20,786,222
7935,2024-08-10,114,776
7936,2024-07-29,184,989
7937,2024-11-09,808,510
7938,2025-03-08,232,7
7939,2025-04-09,429,614
7940,2024-08-30,326,771
7941,2024-07-15,548,775
7942,2024-11-09,121,527
7943,2024-12-12,564,663
7944,2025-02-16,128,246
7945,2024-04-30,49,951
7946,2024-11-03,155,395
7947,2025-01-17,659,522
7948,2025-03-01,95,577
7949,2025-04-23,405,1000
7950,2025-03-11,608,773
7951,2024-08-26,392,764
7952,2024-06-04,197,555
7953,2025-03-19,291,713
7954,2025-02-02,817,263
7955,2024-06-06,982,754
7956,2024-11-15,666,409
7957,2024-06-25,972,631
7958,2024-07-24,229,105
7959,2024-11-26,27,242
7960,2024-06-16,986,813
7961,2024-07-06,735,446
7962,2024-07-19,820,204
7963,2025-03-04,951,721
7964,2025-02-02,442,83
7965,2024-05-04,386,747
7966,2025-02-07,785,716
7967,2024-08-11,293,509
7968,2024-10-04,45,453
7969,2024-07-09,749,246
7970,2024-05-21,459,225
7971,2024-11-17,918,406
7972,2024-09-14,161,544
7973,2025-01-24,306,129
7974,2024-05-18,926,828
7975,2024-09-04,262,211
7976,2025-02-27,153,64
7977,2024-08-13,867,823
7978,2025-04-10,147,544
7979,2024-06-05,667,240
7980,2025-04-03,507,438
7981,2025-03-26,568,496
7982,2024-09-26,367,210
7983,2025-04-13,251,229
7984,2024-11-24,365,74
7985,2024-07-22,631,61
7986,2024-09-09,862,461
7987,2024-10-14,91,287
7988,2024-12-06,343,72
7989,2024-12-01,863,448
7990,2024-05-07,224,975
7991,2024-10-07,7,497
7992,2024-11-08,358,715
7993,2024-05-28,5,984
7994,2025-03-19,906,20
7995,2025-02-01,928,314
7996,2024-10-29,162,480
7997,2024-09-02,651,67
7998,2024-05-28,825,982
7999,2024-06-20,264,426
8000,2024-09-30,224,746
8001,2025-03-06,381,117
8002,2024-07-13,460,92
8003,2024-07-13,431,438
8004,2024-08-05,780,765
8005,2025-01-31,10,241
8006,2024-08-08,282,589
8007,2024-10-10,668,223
8008,2024-06-23,417,814
8009,2024-09-09,799,783
8010,2024-07-08,230,475
8011,2025-02-20,808,510
8012,2025-01-01,775,477
8013,2024-10-09,36,218
8014,2024-11-16,561,125
8015,2024-10-22,245,763
8016,2025-04-28,105,780
8017,2025-01-30,862,130
8018,2025-03-10,526,80
8019,2025-04-25,260,579
8020,2024-09-28,195,128
8021,2025-04-10,126,559
8022,2024-10-24,674,755
8023,2024-07-01,990,542
8024,2024-09-14,358,393
8025,2024-08-05,975,444
8026,2024-05-22,734,252
8027,2024-10-01,10,756
8028,2024-07-20,184,612
8029,2024-07-11,274,33
8030,2025-03-25,940,11
8031,2025-01-12,259,192
8032,2024-10-31,438,378
8033,2024-05-21,855,571
8034,2024-12-04,416,453
8035,2025-04-27,865,275
8036,2024-06-23,523,889
8037,2025-02-10,689,459
8038,2024-12-26,215,786
8039,2025-01-06,483,369
8040,2024-08-04,415,203
8041,2024-07-13,638,351
8042,2025-03-05,189,856
8043,2024-05-10,899,639
8044,2024-10-01,162,158
8045,2024-12-25,237,144
8046,2024-07-04,165,713
8047,2024-12-05,880,598
8048,2024-09-20,705,569
8049,2024-11-13,235,301
8050,2024-12-22,592,329
8051,2024-12-20,305,323
8052,2024-06-03,647,785
8053,2024-12-14,235,172
8054,2025-02-04,360,25
8055,2024-07-31,930,885
8056,2024-11-10,572,988
8057,2025-01-06,748,712
8058,2024-09-30,523,137
8059,2024-09-21,217,305
8060,2024-08-27,250,292
8061,2025-03-29,909,970
8062,2024-08-22,430,993
8063,2024-11-20,730,259
8064,2025-04-14,749,705
8065,2025-01-01,551,822
8066,2025-02-22,618,566
8067,2024-11-09,360,117
8068,2025-01-06,954,992
8069,2024-05-09,125,673
8070,2024-05-23,1000,288
8071,2024-10-10,711,688
8072,2024-12-08,688,16
8073,2025-03-21,64,508
8074,2025-01-02,130,51
8075,2025-04-29,324,465
8076,2024-05-23,934,863
8077,2024-10-22,281,539
8078,2025-03-11,624,963
8079,2025-03-23,625,501
8080,2024-05-05,876,112
8081,2024-12-17,747,850
8082,2025-04-10,324,7
8083,2025-03-26,979,219
8084,2024-12-10,552,898
8085,2025-04-03,70,229
8086,2024-08-10,446,13
8087,2024-07-05,224,449
8088,2024-08-08,249,428
8089,2025-01-12,169,956
8090,2024-08-31,339,904
8091,2024-06-04,72,265
8092,2024-05-01,509,838
8093,2025-03-11,416,38
8094,2024-09-29,680,790
8095,2024-07-21,829,553
8096,2024-07-18,744,658
8097,2025-04-16,696,919
8098,2024-08-27,107,51
8099,2024-10-11,305,436
8100,2024-09-27,915,534
8101,2024-07-08,607,135
8102,2025-01-20,534,827
8103,2024-05-10,692,317
8104,2024-06-11,929,656
8105,2024-05-23,605,884
8106,2024-10-16,73,927
8107,2024-07-20,858,808
8108,2024-11-20,783,972
8109,2024-08-14,471,531
8110,2024-05-05,737,627
8111,2024-12-14,905,728
8112,2024-12-06,489,100
8113,2024-05-23,893,181
8114,2025-01-20,643,487
8115,2024-12-16,63,81
8116,2025-02-28,812,517
8117,2024-06-19,210,869
8118,2024-12-26,975,561
8119,2024-08-19,378,585
8120,2024-12-25,50,484
8121,2025-03-12,206,649
8122,2024-05-01,557,184
8123,2024-08-26,524,490
8124,2024-10-04,397,294
8125,2025-02-24,926,371
8126,2024-10-24,725,161
8127,2024-11-21,267,284
8128,2024-09-24,163,192
8129,2025-03-18,515,213
8130,2024-06-30,104,298
8131,2024-06-17,10,701
8132,2025-04-07,252,938
8133,2024-09-03,107,945
8134,2024-06-17,663,748
8135,2025-04-07,537,446
8136,2025-04-05,7,349
8137,2025-04-25,554,977
8138,2024-11-23,492,436
8139,2025-04-17,964,915
8140,2024-08-30,554,609
8141,2024-05-29,718,924
8142,2025-02-23,809,539
8143,2025-03-06,175,239
8144,2024-04-30,304,359
8145,2025-04-03,758,960
8146,2024-11-16,39,757
8147,2024-06-07,697,428
8148,2024-10-07,48,299
8149,2024-07-12,70,888
8150,2024-09-11,415,378
8151,2025-03-14,732,127
8152,2024-06-03,78,754
8153,2024-06-28,741,330
8154,2024-10-21,291,394
8155,2024-05-01,555,693
8156,2024-08-05,69,417
8157,2024-10-12,105,961
8158,2024-12-22,329,830
8159,2024-09-05,507,18
8160,2025-04-26,401,420
8161,2025-04-21,117,286
8162,2024-07-29,550,892
8163,2024-09-25,197,829
8164,2025-01-31,629,744
8165,2024-09-19,194,956
8166,2024-06-09,216,399
8167,2024-09-01,390,420
8168,2024-05-02,2,869
8169,2024-09-16,476,639
8170,2024-09-21,99,769
8171,2024-05-18,726,398
8172,2024-06-26,63,799
8173,2024-12-04,94,598
8174,2025-04-14,354,109
8175,2024-06-27,526,485
8176,2025-03-23,742,49
8177,2024-05-15,615,150
8178,2024-06-16,766,741
8179,2025-04-27,234,808
8180,2025-01-13,806,511
8181,2024-05-15,945,1000
8182,2025-02-08,234,306
8183,2024-06-16,911,918
8184,2024-11-17,449,49
8185,2025-04-07,252,231
8186,2024-12-27,18,401
8187,2024-11-14,412,573
8188,2024-11-01,42,462
8189,2024-10-07,540,137
8190,2024-09-27,996,513
8191,2025-01-05,448,612
8192,2024-05-26,923,916
8193,2025-03-11,328,928
8194,2024-10-10,732,832
8195,2024-12-07,313,783
8196,2024-11-29,614,364
8197,2024-07-25,203,370
8198,2025-03-04,881,161
8199,2024-11-06,329,407
8200,2024-11-12,437,454
8201,2024-10-20,468,696
8202,2024-09-16,460,801
8203,2024-10-04,263,35
8204,2024-08-13,212,708
8205,2024-11-11,875,914
8206,2024-05-21,716,677
8207,2024-07-10,261,912
8208,2024-12-09,152,474
8209,2025-01-15,395,137
8210,2024-07-29,139,184
8211,2024-08-30,944,529
8212,2025-03-16,81,480
8213,2024-05-27,794,304
8214,2024-08-09,765,445
8215,2024-08-02,874,514
8216,2024-08-25,318,38
8217,2025-02-07,593,1000
8218,2024-05-19,295,87
8219,2024-11-26,154,916
8220,2024-10-30,128,358
8221,2024-11-18,304,813
8222,2024-12-24,518,514
8223,2024-12-31,968,574
8224,2024-11-08,97,337
8225,2025-04-13,485,677
8226,2024-11-01,355,972
8227,2025-04-08,185,723
8228,2024-06-09,638,609
8229,2025-01-28,104,384
8230,2025-03-22,484,191
8231,2024-07-21,355,712
8232,2025-02-28,335,856
8233,2025-03-13,836,948
8234,2025-01-24,53,881
8235,2025-02-12,181,213
8236,2025-04-19,461,6
8237,2025-02-21,179,579
8238,2024-06-11,284,635
8239,2024-05-09,704,150
8240,2025-01-10,587,497
8241,2024-05-20,215,120
8242,2024-10-06,440,753
8243,2024-05-20,496,47
8244,2024-06-22,249,313
8245,2024-08-25,99,245
8246,2024-05-29,678,624
8247,2025-01-20,932,397
8248,2025-03-02,456,96
8249,2024-10-31,316,450
8250,2025-03-31,181,881
8251,2024-09-12,205,49
8252,2024-06-20,964,577
8253,2024-08-04,328,754
8254,2024-12-09,807,445
8255,2024-07-29,891,993
8256,2024-07-26,164,860
8257,2024-05-27,199,435
8258,2025-01-25,541,213
8259,2024-09-29,574,32
8260,2025-01-30,929,25
8261,2025-02-08,272,446
8262,2024-12-03,359,375
8263,2024-12-06,864,893
8264,2025-03-20,699,777
8265,2024-10-21,49,906
8266,2024-05-02,103,598
8267,2025-03-16,14,630
8268,2025-01-09,39,977
8269,2024-12-02,702,1000
8270,2024-10-12,250,406
8271,2024-10-10,216,340
8272,2024-06-06,811,941
8273,2024-09-13,484,554
8274,2024-07-04,344,514
8275,2025-01-08,381,334
8276,2025-03-27,242,958
8277,2024-08-22,502,994
